Dataset_Row_Index,Group_ID,Split,Binary_Label,Category_Label,Family_Label
41830,18208956141551684406,Locked_Test,Malware,Spyware,TIBS
41831,16137823765670838283,Development,Malware,Spyware,TIBS
41832,8474255050954283964,Development,Malware,Spyware,TIBS
41833,16086927572621270679,Locked_Test,Malware,Spyware,TIBS
41834,12800411498575435005,Development,Malware,Spyware,TIBS
41835,12673129566937003620,Development,Malware,Spyware,TIBS
41836,12440786066001084317,Development,Malware,Spyware,TIBS
41837,15813766442679169989,Development,Malware,Spyware,TIBS
41838,804562788516267062,Development,Malware,Spyware,TIBS
41839,18268509228124837903,Development,Malware,Spyware,TIBS
41840,4814153054586217839,Locked_Test,Malware,Spyware,TIBS
41841,5905155174951362790,Locked_Test,Malware,Spyware,TIBS
41842,8658427643843659661,Development,Malware,Spyware,TIBS
41843,5961245723480931392,Development,Malware,Spyware,TIBS
41844,13086374899431418399,Locked_Test,Malware,Spyware,TIBS
41845,5744697292755945662,Development,Malware,Spyware,TIBS
41846,7047886555630320058,Development,Malware,Spyware,TIBS
41847,8854361861631016769,Development,Malware,Spyware,TIBS
41848,13337788784216270090,Development,Malware,Spyware,TIBS
41849,17687764671649825910,Development,Malware,Spyware,TIBS
41850,509786729382342351,Development,Malware,Spyware,TIBS
41851,17428289220992505306,Development,Malware,Spyware,TIBS
41852,9739934629876820567,Development,Malware,Spyware,TIBS
41853,1883924301162989203,Development,Malware,Spyware,TIBS
41854,3196159026953339621,Development,Malware,Spyware,TIBS
41855,11376752622208899125,Development,Malware,Spyware,TIBS
41856,9397976308071333971,Development,Malware,Spyware,TIBS
41857,4910307392325269573,Locked_Test,Malware,Spyware,TIBS
41858,117405463217566437,Development,Malware,Spyware,TIBS
41859,3539187076383604073,Development,Malware,Spyware,TIBS
41860,14977472604475379092,Development,Malware,Spyware,TIBS
41861,12972776608773218147,Development,Malware,Spyware,TIBS
41862,9991004382102125777,Development,Malware,Spyware,TIBS
41863,4323920722884579085,Development,Malware,Spyware,TIBS
41864,7305291210320947289,Development,Malware,Spyware,TIBS
41865,9583991492001603855,Development,Malware,Spyware,TIBS
41866,8453495765910724233,Development,Malware,Spyware,TIBS
41867,16961888402375955777,Development,Malware,Spyware,TIBS
41868,4776222600245954459,Locked_Test,Malware,Spyware,TIBS
41869,625046542555096783,Development,Malware,Spyware,TIBS
41870,17616670362953662399,Development,Malware,Spyware,TIBS
41871,1184370696639111018,Development,Malware,Spyware,TIBS
41872,12177185332119929161,Locked_Test,Malware,Spyware,TIBS
41873,17632305970043018667,Locked_Test,Malware,Spyware,TIBS
41874,17917554764041401653,Locked_Test,Malware,Spyware,TIBS
41875,10702157735316876792,Development,Malware,Spyware,TIBS
41876,7590270417331502807,Development,Malware,Spyware,TIBS
41877,855795618992549666,Development,Malware,Spyware,TIBS
41878,1004482748267218757,Development,Malware,Spyware,TIBS
41879,12609880804451512263,Development,Malware,Spyware,TIBS
41880,5096254840782621601,Development,Malware,Spyware,TIBS
41881,6430668846569045476,Development,Malware,Spyware,TIBS
41882,714828609502370460,Development,Malware,Spyware,TIBS
41883,9073881106591089054,Development,Malware,Spyware,TIBS
41884,13965757313491295873,Development,Malware,Spyware,TIBS
41885,2419991093251665519,Development,Malware,Spyware,TIBS
41886,5787874088541558300,Development,Malware,Spyware,TIBS
41887,10737867335618083365,Development,Malware,Spyware,TIBS
41888,4941148435864584195,Development,Malware,Spyware,TIBS
41889,12172984028782935909,Development,Malware,Spyware,TIBS
41890,12876853861965658618,Development,Malware,Spyware,TIBS
41891,17586491001459694344,Development,Malware,Spyware,TIBS
41892,8047117766021161180,Development,Malware,Spyware,TIBS
41893,10791050411955816118,Locked_Test,Malware,Spyware,TIBS
41894,4929137389625485403,Development,Malware,Spyware,TIBS
41895,8348253867502595471,Development,Malware,Spyware,TIBS
41896,14005445337783944175,Development,Malware,Spyware,TIBS
41897,17787048993553068476,Development,Malware,Spyware,TIBS
41898,4870789310996585046,Development,Malware,Spyware,TIBS
41899,3466065994453985997,Locked_Test,Malware,Spyware,TIBS
41900,9517151800365080301,Development,Malware,Spyware,TIBS
41901,12911400625294036882,Locked_Test,Malware,Spyware,TIBS
41902,12512490603652623979,Development,Malware,Spyware,TIBS
41903,6950777485295070238,Locked_Test,Malware,Spyware,TIBS
41904,4504808265961880764,Development,Malware,Spyware,TIBS
41905,18307547398981144203,Locked_Test,Malware,Spyware,TIBS
41906,5402769982247982147,Development,Malware,Spyware,TIBS
41907,11890273469749562075,Development,Malware,Spyware,TIBS
41908,4103803244528731647,Locked_Test,Malware,Spyware,TIBS
41909,11333606568050904061,Development,Malware,Spyware,TIBS
41910,10198511178088774401,Development,Malware,Spyware,TIBS
41911,18002191800479882363,Development,Malware,Spyware,TIBS
41912,17742237327122498397,Development,Malware,Spyware,TIBS
41913,15103664000947010872,Locked_Test,Malware,Spyware,TIBS
41914,13717241383826488404,Development,Malware,Spyware,TIBS
41915,6687396666532233141,Development,Malware,Spyware,TIBS
41916,10708400944864191600,Development,Malware,Spyware,TIBS
41917,9944773681134367093,Development,Malware,Spyware,TIBS
41918,12076288393581333336,Development,Malware,Spyware,TIBS
41919,2814109284167465624,Development,Malware,Spyware,TIBS
41920,3185464891390246195,Development,Malware,Spyware,TIBS
41921,10702810685993438499,Development,Malware,Spyware,TIBS
41922,7945178595778133465,Development,Malware,Spyware,TIBS
41923,18031144261175295968,Development,Malware,Spyware,TIBS
41924,7097468133597280008,Locked_Test,Malware,Spyware,TIBS
41925,11254685090820063635,Development,Malware,Spyware,TIBS
41926,509422434845856518,Locked_Test,Malware,Spyware,TIBS
41927,9390958959151316477,Development,Malware,Spyware,TIBS
41928,5499154850848639947,Development,Malware,Spyware,TIBS
41929,14187430166140600999,Development,Malware,Spyware,TIBS
41930,766915444100091058,Development,Malware,Spyware,TIBS
41931,645458099947843475,Development,Malware,Spyware,TIBS
41932,12980452152248656311,Development,Malware,Spyware,TIBS
41933,15447652913700858278,Development,Malware,Spyware,TIBS
41934,14322050580235853446,Locked_Test,Malware,Spyware,TIBS
41935,10953884362083629299,Development,Malware,Spyware,TIBS
41936,10079552143860797830,Development,Malware,Spyware,TIBS
41937,16391608797263311326,Development,Malware,Spyware,TIBS
41938,1617689061819193742,Locked_Test,Malware,Spyware,TIBS
41939,16220422010791178064,Locked_Test,Malware,Spyware,TIBS
41940,510078046205527092,Development,Malware,Spyware,TIBS
41941,9987301512673384195,Development,Malware,Spyware,TIBS
41942,8084363954794341819,Locked_Test,Malware,Spyware,TIBS
41943,193776229532688972,Development,Malware,Spyware,TIBS
41944,3196159026953339621,Development,Malware,Spyware,TIBS
41945,11376752622208899125,Development,Malware,Spyware,TIBS
41946,3705077434346643515,Development,Malware,Spyware,TIBS
41947,121987457333850016,Development,Malware,Spyware,TIBS
41948,3115883480825168561,Locked_Test,Malware,Spyware,TIBS
41949,7600625851388819015,Development,Malware,Spyware,TIBS
41950,5071350274080176022,Development,Malware,Spyware,TIBS
41951,1951106020533528711,Development,Malware,Spyware,TIBS
41952,8940258844186064888,Development,Malware,Spyware,TIBS
41953,3615669104618547860,Locked_Test,Malware,Spyware,TIBS
41954,1850263103705292471,Development,Malware,Spyware,TIBS
41955,360101420087183655,Development,Malware,Spyware,TIBS
41956,17377104746398976959,Locked_Test,Malware,Spyware,TIBS
41957,1012995014948739081,Locked_Test,Malware,Spyware,TIBS
41958,10743805470296605063,Locked_Test,Malware,Spyware,TIBS
41959,12966672571504265667,Development,Malware,Spyware,TIBS
41960,14519389103064244792,Development,Malware,Spyware,TIBS
41961,14282195526580549149,Locked_Test,Malware,Spyware,TIBS
41962,6920975143274574128,Development,Malware,Spyware,TIBS
41963,4147602078300063439,Development,Malware,Spyware,TIBS
41964,4774807022451919591,Development,Malware,Spyware,TIBS
41965,3941051800525542909,Locked_Test,Malware,Spyware,TIBS
41966,13047988313878901955,Development,Malware,Spyware,TIBS
41967,15456359880165718985,Development,Malware,Spyware,TIBS
41968,14218569201676421504,Development,Malware,Spyware,TIBS
41969,2456840102870604388,Development,Malware,Spyware,TIBS
41970,150100891372200856,Development,Malware,Spyware,TIBS
41971,16989853416494248382,Locked_Test,Malware,Spyware,TIBS
41972,2532911572665925410,Development,Malware,Spyware,TIBS
41973,1748740178774439929,Development,Malware,Spyware,TIBS
41974,6187597442112047207,Development,Malware,Spyware,TIBS
41975,3850852514712681260,Locked_Test,Malware,Spyware,TIBS
41976,253631740798665237,Development,Malware,Spyware,TIBS
41977,8541606081989810040,Locked_Test,Malware,Spyware,TIBS
41978,17094484869037360889,Development,Malware,Spyware,TIBS
41979,5273544564740876950,Development,Malware,Spyware,TIBS
41980,15082432808938589476,Development,Malware,Spyware,TIBS
41981,897579512070321744,Development,Malware,Spyware,TIBS
41982,13115922466020518459,Development,Malware,Spyware,TIBS
41983,238564522390644352,Locked_Test,Malware,Spyware,TIBS
41984,15828835334660843191,Locked_Test,Malware,Spyware,TIBS
41985,13630038878176879080,Development,Malware,Spyware,TIBS
41986,2443948610880554678,Development,Malware,Spyware,TIBS
41987,10243285514296053357,Development,Malware,Spyware,TIBS
41988,3040497953757148110,Development,Malware,Spyware,TIBS
41989,2335669017730808237,Development,Malware,Spyware,TIBS
41990,3651543806758730653,Development,Malware,Spyware,TIBS
41991,653303518290894334,Development,Malware,Spyware,TIBS
41992,16310931685192824608,Development,Malware,Spyware,TIBS
41993,17040983352293678291,Development,Malware,Spyware,TIBS
41994,16337108212313458777,Locked_Test,Malware,Spyware,TIBS
41995,6604506863626734666,Development,Malware,Spyware,TIBS
41996,4367253011216754934,Development,Malware,Spyware,TIBS
41997,16212019060962597595,Development,Malware,Spyware,TIBS
41998,14865906576176902171,Development,Malware,Spyware,TIBS
41999,9744515750613980299,Locked_Test,Malware,Spyware,TIBS
42000,6982460527552929884,Development,Malware,Spyware,TIBS
42001,4538324558786849760,Development,Malware,Spyware,TIBS
42002,5429065033479925474,Locked_Test,Malware,Spyware,TIBS
42003,18050064951740211010,Development,Malware,Spyware,TIBS
42004,11092058980361373465,Development,Malware,Spyware,TIBS
42005,8486034802931210458,Development,Malware,Spyware,TIBS
42006,15603549838773723995,Development,Malware,Spyware,TIBS
42007,14353004188378790746,Development,Malware,Spyware,TIBS
42008,5503623528999852468,Development,Malware,Spyware,TIBS
42009,3900566564979608510,Locked_Test,Malware,Spyware,TIBS
42010,9934470076252106242,Development,Malware,Spyware,TIBS
42011,16263790603093877968,Development,Malware,Spyware,TIBS
42012,3071621293905785654,Development,Malware,Spyware,TIBS
42013,8353649347829774736,Development,Malware,Spyware,TIBS
42014,2210517421926568982,Locked_Test,Malware,Spyware,TIBS
42015,13766284740840658722,Development,Malware,Spyware,TIBS
42016,5412784502891056837,Development,Malware,Spyware,TIBS
42017,13856825465437891768,Development,Malware,Spyware,TIBS
42018,9661764123808188414,Development,Malware,Spyware,TIBS
42019,843725439303320668,Development,Malware,Spyware,TIBS
42020,6136006695218734497,Development,Malware,Spyware,TIBS
42021,13331229315366576513,Locked_Test,Malware,Spyware,TIBS
42022,2603099468217071368,Development,Malware,Spyware,TIBS
42023,559328964696597850,Development,Malware,Spyware,TIBS
42024,8602845416030700298,Development,Malware,Spyware,TIBS
42025,15677312657248421731,Development,Malware,Spyware,TIBS
42026,16905668625435051841,Development,Malware,Spyware,TIBS
42027,12099366295126362286,Development,Malware,Spyware,TIBS
42028,10813481189359177266,Development,Malware,Spyware,TIBS
42029,2565889369474053641,Locked_Test,Malware,Spyware,TIBS
42030,1581791611452250615,Development,Malware,Spyware,TIBS
42031,10538042595348646671,Development,Malware,Spyware,TIBS
42032,14152704550115107183,Development,Malware,Spyware,TIBS
42033,10956225607222940023,Development,Malware,Spyware,TIBS
42034,12471847307316060808,Development,Malware,Spyware,TIBS
42035,17305805544928397048,Development,Malware,Spyware,TIBS
42036,1180963370640242637,Development,Malware,Spyware,TIBS
42037,7997234688032461205,Development,Malware,Spyware,TIBS
42038,10599716133066083152,Development,Malware,Spyware,TIBS
42039,9294803528207069961,Development,Malware,Spyware,TIBS
42040,3434551452026920478,Development,Malware,Spyware,TIBS
42041,12242912912579158706,Development,Malware,Spyware,TIBS
42042,1662004706855269688,Development,Malware,Spyware,TIBS
42043,7317216991629153003,Development,Malware,Spyware,TIBS
42044,15594148852447247706,Development,Malware,Spyware,TIBS
42045,8560002090072020789,Development,Malware,Spyware,TIBS
42046,9093804541961840369,Development,Malware,Spyware,TIBS
42047,8079627645027014363,Development,Malware,Spyware,TIBS
42048,18285404835715571894,Development,Malware,Spyware,TIBS
42049,18227310146697127439,Locked_Test,Malware,Spyware,TIBS
42050,7859808758626556956,Development,Malware,Spyware,TIBS
42051,17879690083702965243,Development,Malware,Spyware,TIBS
42052,16850138787497572737,Development,Malware,Spyware,TIBS
42053,13977189971054379879,Development,Malware,Spyware,TIBS
42054,4656090726749141798,Development,Malware,Spyware,TIBS
42055,9504911934289301043,Locked_Test,Malware,Spyware,TIBS
42056,3000169857584425236,Development,Malware,Spyware,TIBS
42057,12449790640486758256,Locked_Test,Malware,Spyware,TIBS
42058,12947058618402236952,Locked_Test,Malware,Spyware,TIBS
42059,15065265841805419872,Development,Malware,Spyware,TIBS
42060,8559657307418428427,Locked_Test,Malware,Spyware,TIBS
42061,15958257258940841672,Locked_Test,Malware,Spyware,TIBS
42062,10881586097381931811,Development,Malware,Spyware,TIBS
42063,12100798983805232103,Development,Malware,Spyware,TIBS
42064,18088062644730881581,Development,Malware,Spyware,TIBS
42065,1848138689378132650,Locked_Test,Malware,Spyware,TIBS
42066,18324599850800504391,Locked_Test,Malware,Spyware,TIBS
42067,12188397432826347104,Development,Malware,Spyware,TIBS
42068,3621237308277599331,Locked_Test,Malware,Spyware,TIBS
42069,340149544702431285,Development,Malware,Spyware,TIBS
42070,3072298906632807275,Development,Malware,Spyware,TIBS
42071,973610899561695480,Development,Malware,Spyware,TIBS
42072,9736768910655269771,Development,Malware,Spyware,TIBS
42073,13227760046529255360,Locked_Test,Malware,Spyware,TIBS
42074,11145179692849903559,Locked_Test,Malware,Spyware,TIBS
42075,10502126314180442057,Development,Malware,Spyware,TIBS
42076,9643898664091813517,Development,Malware,Spyware,TIBS
42077,14184575632866941120,Development,Malware,Spyware,TIBS
42078,7673198608947578222,Development,Malware,Spyware,TIBS
42079,10364947515948411833,Development,Malware,Spyware,TIBS
42080,1144921405666805213,Development,Malware,Spyware,TIBS
42081,15944980908136365611,Development,Malware,Spyware,TIBS
42082,2144308424990133067,Development,Malware,Spyware,TIBS
42083,14231659065309661306,Development,Malware,Spyware,TIBS
42084,7617832744408855973,Development,Malware,Spyware,TIBS
42085,17152585308243462155,Development,Malware,Spyware,TIBS
42086,9624351488726519513,Development,Malware,Spyware,TIBS
42087,14406735155825892435,Development,Malware,Spyware,TIBS
42088,3839137837939369279,Development,Malware,Spyware,TIBS
